Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
1.97684e+2	1.30924e+15	5.93052e+2	6.38934e+14	9.88419e+2	3.75606e+14	1.38379e+3	2.31523e+14
1.97552e+2	1.30944e+15	5.92657e+2	6.39292e+14	9.87762e+2	3.75984e+14	1.38287e+3	2.31863e+14
1.97421e+2	1.30964e+15	5.92263e+2	6.39649e+14	9.87104e+2	3.76362e+14	1.38195e+3	2.32203e+14
1.97290e+2	1.30984e+15	5.91869e+2	6.40006e+14	9.86448e+2	3.76739e+14	1.38103e+3	2.32543e+14
1.97158e+2	1.31004e+15	5.91475e+2	6.40363e+14	9.85792e+2	3.77117e+14	1.38011e+3	2.32883e+14
1.97027e+2	1.31024e+15	5.91082e+2	6.40365e+14	9.85136e+2	3.77494e+14	1.37919e+3	2.33223e+14
1.96896e+2	1.30989e+15	5.90689e+2	6.40720e+14	9.84481e+2	3.77870e+14	1.37827e+3	2.33563e+14
1.96765e+2	1.31008e+15	5.90296e+2	6.41075e+14	9.83827e+2	3.78247e+14	1.37736e+3	2.33903e+14
1.96635e+2	1.31028e+15	5.89904e+2	6.41430e+14	9.83173e+2	3.78624e+14	1.37644e+3	2.34243e+14
1.96504e+2	1.31048e+15	5.89512e+2	6.41784e+14	9.82520e+2	3.79000e+14	1.37553e+3	2.34582e+14
1.96373e+2	1.31068e+15	5.89120e+2	6.42138e+14	9.81867e+2	3.79376e+14	1.37461e+3	2.34922e+14
1.96243e+2	1.31088e+15	5.88729e+2	6.42492e+14	9.81215e+2	3.79752e+14	1.37370e+3	2.35262e+14
1.96113e+2	1.31108e+15	5.88338e+2	6.42845e+14	9.80563e+2	3.80127e+14	1.37279e+3	2.35602e+14
1.95982e+2	1.31127e+15	5.87947e+2	6.43197e+14	9.79912e+2	3.80502e+14	1.37188e+3	2.35941e+14
1.95852e+2	1.31147e+15	5.87557e+2	6.43908e+14	9.79261e+2	3.80878e+14	1.37097e+3	2.36281e+14
1.95722e+2	1.31166e+15	5.87167e+2	6.44530e+14	9.78611e+2	3.81252e+14	1.37006e+3	2.36620e+14
1.95592e+2	1.31186e+15	5.86777e+2	6.44611e+14	9.77962e+2	3.81627e+14	1.36915e+3	2.36960e+14
1.95463e+2	1.31260e+15	5.86388e+2	6.44963e+14	9.77313e+2	3.82001e+14	1.36824e+3	2.37300e+14
1.95333e+2	1.31280e+15	5.85999e+2	6.45314e+14	9.76665e+2	3.82376e+14	1.36733e+3	2.37639e+14
1.95203e+2	1.31299e+15	5.85610e+2	6.45665e+14	9.76017e+2	3.82750e+14	1.36642e+3	2.37978e+14
1.95074e+2	1.31319e+15	5.85222e+2	6.46015e+14	9.75369e+2	3.83123e+14	1.36552e+3	2.38318e+14
1.94944e+2	1.31338e+15	5.84833e+2	6.46366e+14	9.74722e+2	3.83497e+14	1.36461e+3	2.38657e+14
1.94815e+2	1.31200e+15	5.84446e+2	6.46716e+14	9.74076e+2	3.83870e+14	1.36371e+3	2.38996e+14
1.94686e+2	1.31220e+15	5.84058e+2	6.47065e+14	9.73430e+2	3.84243e+14	1.36280e+3	2.39336e+14
1.94557e+2	1.31396e+15	5.83671e+2	6.47414e+14	9.72785e+2	3.84616e+14	1.36190e+3	2.39675e+14
1.94428e+2	1.31416e+15	5.83284e+2	6.47763e+14	9.72141e+2	3.84989e+14	1.36100e+3	2.40014e+14
1.94299e+2	1.31435e+15	5.82898e+2	6.47748e+14	9.71497e+2	3.85361e+14	1.36010e+3	2.40353e+14
1.94171e+2	1.31398e+15	5.82512e+2	6.48096e+14	9.70853e+2	3.85733e+14	1.35919e+3	2.40692e+14
1.94042e+2	1.31418e+15	5.82126e+2	6.48443e+14	9.70210e+2	3.86105e+14	1.35829e+3	2.41031e+14
1.93913e+2	1.31437e+15	5.81740e+2	6.48790e+14	9.69567e+2	3.86477e+14	1.35739e+3	2.41370e+14
1.93785e+2	1.31456e+15	5.81355e+2	6.49136e+14	9.68925e+2	3.86848e+14	1.35650e+3	2.41709e+14
1.93657e+2	1.31475e+15	5.80970e+2	6.49847e+14	9.68284e+2	3.87220e+14	1.35560e+3	2.42048e+14
1.93529e+2	1.31494e+15	5.80586e+2	6.50193e+14	9.67643e+2	3.87591e+14	1.35470e+3	2.42386e+14
1.93401e+2	1.31513e+15	5.80202e+2	6.50538e+14	9.67003e+2	3.87961e+14	1.35380e+3	2.42725e+14
1.93273e+2	1.31532e+15	5.79818e+2	6.50884e+14	9.66363e+2	3.88332e+14	1.35291e+3	2.43064e+14
1.93145e+2	1.31551e+15	5.79434e+2	6.51228e+14	9.65724e+2	3.88702e+14	1.35201e+3	2.43402e+14
1.93017e+2	1.31570e+15	5.79051e+2	6.51573e+14	9.65085e+2	3.89072e+14	1.35112e+3	2.43741e+14
1.92889e+2	1.31645e+15	5.78668e+2	6.51917e+14	9.64447e+2	3.89442e+14	1.35023e+3	2.44079e+14
1.92762e+2	1.31664e+15	5.78285e+2	6.52261e+14	9.63809e+2	3.89812e+14	1.34933e+3	2.44418e+14
1.92634e+2	1.31683e+15	5.77903e+2	6.52604e+14	9.63172e+2	3.90181e+14	1.34844e+3	2.44756e+14
1.92507e+2	1.31702e+15	5.77521e+2	6.52947e+14	9.62535e+2	3.90551e+14	1.34755e+3	2.45095e+14
1.92380e+2	1.31721e+15	5.77139e+2	6.53290e+14	9.61899e+2	3.90920e+14	1.34666e+3	2.45433e+14
1.92253e+2	1.31739e+15	5.76758e+2	6.53632e+14	9.61263e+2	3.91288e+14	1.34577e+3	2.45771e+14
1.92126e+2	1.31758e+15	5.76377e+2	6.53974e+14	9.60628e+2	3.91657e+14	1.34488e+3	2.46109e+14
1.91999e+2	1.31777e+15	5.75996e+2	6.54315e+14	9.59994e+2	3.92025e+14	1.34399e+3	2.46448e+14
1.91872e+2	1.31796e+15	5.75616e+2	6.54656e+14	9.59360e+2	3.92393e+14	1.34310e+3	2.46786e+14
1.91745e+2	1.31814e+15	5.75236e+2	6.54978e+14	9.58726e+2	3.92761e+14	1.34222e+3	2.47124e+14
1.91619e+2	1.31833e+15	5.74856e+2	6.55316e+14	9.58094e+2	3.93128e+14	1.34133e+3	2.47462e+14
1.91492e+2	1.31795e+15	5.74477e+2	6.55677e+14	9.57461e+2	3.93496e+14	1.34045e+3	2.47799e+14
1.91366e+2	1.31813e+15	5.74098e+2	6.56017e+14	9.56829e+2	3.93863e+14	1.33956e+3	2.48137e+14
1.91240e+2	1.31832e+15	5.73719e+2	6.56356e+14	9.56198e+2	3.94229e+14	1.33868e+3	2.48475e+14
1.91113e+2	1.31851e+15	5.73340e+2	6.56695e+14	9.55567e+2	3.94596e+14	1.33779e+3	2.48813e+14
1.90987e+2	1.31869e+15	5.72962e+2	6.57034e+14	9.54937e+2	3.94962e+14	1.33691e+3	2.49150e+14
1.90861e+2	1.31888e+15	5.72584e+2	6.57372e+14	9.54307e+2	3.95329e+14	1.33603e+3	2.49488e+14
1.90736e+2	1.31906e+15	5.72207e+2	6.57710e+14	9.53678e+2	3.95694e+14	1.33515e+3	2.49825e+14
1.90610e+2	1.31820e+15	5.71829e+2	6.58047e+14	9.53049e+2	3.96060e+14	1.33427e+3	2.50163e+14
1.90484e+2	1.31943e+15	5.71453e+2	6.58384e+14	9.52421e+2	3.96426e+14	1.33339e+3	2.50500e+14
1.90359e+2	1.31961e+15	5.71076e+2	6.58721e+14	9.51793e+2	3.96791e+14	1.33251e+3	2.50837e+14
1.90233e+2	1.32036e+15	5.70700e+2	6.59057e+14	9.51166e+2	3.97156e+14	1.33163e+3	2.51175e+14
1.90108e+2	1.32055e+15	5.70324e+2	6.59393e+14	9.50539e+2	3.97520e+14	1.33076e+3	2.51512e+14
1.89983e+2	1.32073e+15	5.69948e+2	6.59729e+14	9.49913e+2	3.97885e+14	1.32988e+3	2.51849e+14
1.89858e+2	1.32091e+15	5.69573e+2	6.60065e+14	9.49288e+2	3.98249e+14	1.32900e+3	2.52186e+14
1.89733e+2	1.32109e+15	5.69198e+2	6.60399e+14	9.48663e+2	3.98613e+14	1.32813e+3	2.52523e+14
1.89608e+2	1.32128e+15	5.68823e+2	6.60733e+14	9.48038e+2	3.98977e+14	1.32725e+3	2.52860e+14
1.89483e+2	1.32146e+15	5.68449e+2	6.61067e+14	9.47414e+2	3.99340e+14	1.32638e+3	2.53197e+14
1.89358e+2	1.32164e+15	5.68074e+2	6.61401e+14	9.46791e+2	3.99704e+14	1.32551e+3	2.53533e+14
1.89234e+2	1.32182e+15	5.67701e+2	6.61734e+14	9.46168e+2	4.00067e+14	1.32463e+3	2.53870e+14
1.89109e+2	1.32200e+15	5.67327e+2	6.62067e+14	9.45545e+2	4.00429e+14	1.32376e+3	2.54207e+14
1.88985e+2	1.32218e+15	5.66954e+2	6.62400e+14	9.44923e+2	4.00792e+14	1.32289e+3	2.54543e+14
1.88860e+2	1.32179e+15	5.66581e+2	6.62732e+14	9.44302e+2	4.01154e+14	1.32202e+3	2.54880e+14
1.88736e+2	1.32197e+15	5.66209e+2	6.63064e+14	9.43681e+2	4.01516e+14	1.32115e+3	2.55216e+14
1.88612e+2	1.32215e+15	5.65836e+2	6.63395e+14	9.43061e+2	4.01878e+14	1.32028e+3	2.55552e+14
1.88488e+2	1.32232e+15	5.65464e+2	6.63726e+14	9.42441e+2	4.02240e+14	1.31942e+3	2.55889e+14
1.88364e+2	1.32250e+15	5.65093e+2	6.64057e+14	9.41821e+2	4.02601e+14	1.31855e+3	2.56225e+14
1.88241e+2	1.32268e+15	5.64722e+2	6.64388e+14	9.41203e+2	4.02962e+14	1.31768e+3	2.56561e+14
1.88117e+2	1.32286e+15	5.64351e+2	6.64718e+14	9.40584e+2	4.03323e+14	1.31682e+3	2.56897e+14
1.87993e+2	1.32304e+15	5.63980e+2	6.65047e+14	9.39966e+2	4.03684e+14	1.31595e+3	2.57233e+14
1.87870e+2	1.32322e+15	5.63610e+2	6.65377e+14	9.39349e+2	4.04044e+14	1.31509e+3	2.57569e+14
1.87746e+2	1.32340e+15	5.63239e+2	6.65706e+14	9.38732e+2	4.04404e+14	1.31423e+3	2.57904e+14
1.87623e+2	1.32415e+15	5.62870e+2	6.66034e+14	9.38116e+2	4.04764e+14	1.31336e+3	2.58240e+14
1.87500e+2	1.32433e+15	5.62500e+2	6.66362e+14	9.37500e+2	4.05124e+14	1.31250e+3	2.58576e+14
1.87377e+2	1.32451e+15	5.62131e+2	6.66690e+14	9.36885e+2	4.05483e+14	1.31164e+3	2.58911e+14
1.87254e+2	1.32468e+15	5.61762e+2	6.67018e+14	9.36271e+2	4.05843e+14	1.31078e+3	2.59247e+14
1.87131e+2	1.32486e+15	5.61394e+2	6.67345e+14	9.35656e+2	4.06202e+14	1.30992e+3	2.59582e+14
1.87009e+2	1.32503e+15	5.61026e+2	6.67672e+14	9.35043e+2	4.06560e+14	1.30906e+3	2.59917e+14
1.86886e+2	1.32521e+15	5.60658e+2	6.67998e+14	9.34429e+2	4.06919e+14	1.30820e+3	2.60253e+14
1.86763e+2	1.32539e+15	5.60290e+2	6.68324e+14	9.33817e+2	4.07277e+14	1.30734e+3	2.60588e+14
1.86641e+2	1.32556e+15	5.59923e+2	6.68650e+14	9.33205e+2	4.07635e+14	1.30649e+3	2.60923e+14
1.86519e+2	1.32574e+15	5.59556e+2	6.68975e+14	9.32593e+2	4.07993e+14	1.30563e+3	2.61258e+14
1.86396e+2	1.32591e+15	5.59189e+2	6.69300e+14	9.31982e+2	4.08350e+14	1.30477e+3	2.61593e+14
1.86274e+2	1.32608e+15	5.58823e+2	6.69625e+14	9.31371e+2	4.08707e+14	1.30392e+3	2.61927e+14
1.86152e+2	1.32567e+15	5.58457e+2	6.69949e+14	9.30761e+2	4.09064e+14	1.30307e+3	2.62262e+14
1.86030e+2	1.32585e+15	5.58091e+2	6.70273e+14	9.30152e+2	4.09420e+14	1.30221e+3	2.62597e+14
1.85908e+2	1.32602e+15	5.57725e+2	6.70596e+14	9.29542e+2	4.09777e+14	1.30136e+3	2.62931e+14
1.85787e+2	1.32619e+15	5.57360e+2	6.70919e+14	9.28934e+2	4.10133e+14	1.30051e+3	2.63266e+14
1.85665e+2	1.32637e+15	5.56995e+2	6.71242e+14	9.28326e+2	4.10489e+14	1.29966e+3	2.63600e+14
1.85544e+2	1.32654e+15	5.56631e+2	6.71566e+14	9.27718e+2	4.10845e+14	1.29881e+3	2.63934e+14
1.85422e+2	1.32671e+15	5.56267e+2	6.71888e+14	9.27111e+2	4.11200e+14	1.29796e+3	2.64268e+14
1.85301e+2	1.32689e+15	5.55903e+2	6.72210e+14	9.26505e+2	4.11555e+14	1.29711e+3	2.64603e+14
1.85180e+2	1.32706e+15	5.55539e+2	6.72531e+14	9.25898e+2	4.11910e+14	1.29626e+3	2.64937e+14
1.85059e+2	1.32723e+15	5.55176e+2	6.72852e+14	9.25293e+2	4.12265e+14	1.29541e+3	2.65270e+14
1.84938e+2	1.32799e+15	5.54813e+2	6.73173e+14	9.24688e+2	4.12620e+14	1.29456e+3	2.65604e+14
1.84817e+2	1.32816e+15	5.54450e+2	6.73493e+14	9.24083e+2	4.12974e+14	1.29372e+3	2.65938e+14
1.84696e+2	1.32833e+15	5.54088e+2	6.73813e+14	9.23479e+2	4.13328e+14	1.29287e+3	2.66272e+14
1.84575e+2	1.32850e+15	5.53725e+2	6.74132e+14	9.22876e+2	4.13682e+14	1.29203e+3	2.66605e+14
1.84455e+2	1.32867e+15	5.53364e+2	6.74451e+14	9.22273e+2	4.14036e+14	1.29118e+3	2.66939e+14
1.84334e+2	1.32884e+15	5.53002e+2	6.74770e+14	9.21670e+2	4.14389e+14	1.29034e+3	2.67272e+14
1.84214e+2	1.32901e+15	5.52641e+2	6.75089e+14	9.21068e+2	4.14743e+14	1.28950e+3	2.67605e+14
1.84093e+2	1.32918e+15	5.52280e+2	6.75407e+14	9.20467e+2	4.15096e+14	1.28865e+3	2.67938e+14
1.83973e+2	1.32935e+15	5.51919e+2	6.75725e+14	9.19866e+2	4.15448e+14	1.28781e+3	2.68272e+14
1.83853e+2	1.32952e+15	5.51559e+2	6.76042e+14	9.19265e+2	4.15800e+14	1.28697e+3	2.68605e+14
1.83733e+2	1.32969e+15	5.51199e+2	6.76359e+14	9.18665e+2	4.16152e+14	1.28613e+3	2.68937e+14
1.83613e+2	1.32986e+15	5.50839e+2	6.76674e+14	9.18066e+2	4.16504e+14	1.28529e+3	2.69270e+14
1.83493e+2	1.32943e+15	5.50480e+2	6.76991e+14	9.17467e+2	4.16856e+14	1.28445e+3	2.69603e+14
1.83374e+2	1.32960e+15	5.50121e+2	6.77307e+14	9.16868e+2	4.17207e+14	1.28362e+3	2.69936e+14
1.83254e+2	1.32976e+15	5.49762e+2	6.77622e+14	9.16270e+2	4.17558e+14	1.28278e+3	2.70268e+14
1.83135e+2	1.32993e+15	5.49404e+2	6.77938e+14	9.15673e+2	4.17909e+14	1.28194e+3	2.70600e+14
1.83015e+2	1.33010e+15	5.49045e+2	6.78253e+14	9.15076e+2	4.18260e+14	1.28111e+3	2.70933e+14
1.82896e+2	1.33027e+15	5.48687e+2	6.78567e+14	9.14479e+2	4.18610e+14	1.28027e+3	2.71265e+14
1.82777e+2	1.33043e+15	5.48330e+2	6.78881e+14	9.13883e+2	4.18960e+14	1.27944e+3	2.71597e+14
1.82657e+2	1.33060e+15	5.47972e+2	6.79195e+14	9.13287e+2	4.19310e+14	1.27860e+3	2.71929e+14
1.82538e+2	1.33077e+15	5.47615e+2	6.79509e+14	9.12692e+2	4.19659e+14	1.27777e+3	2.72261e+14
1.82420e+2	1.33093e+15	5.47259e+2	6.79822e+14	9.12098e+2	4.20009e+14	1.27694e+3	2.72593e+14
1.82301e+2	1.33170e+15	5.46902e+2	6.80135e+14	9.11504e+2	4.20358e+14	1.27611e+3	2.72924e+14
1.82182e+2	1.33186e+15	5.46546e+2	6.80447e+14	9.10910e+2	4.20707e+14	1.27527e+3	2.73256e+14
1.82063e+2	1.33203e+15	5.46190e+2	6.80759e+14	9.10317e+2	4.21055e+14	1.27444e+3	2.73588e+14
1.81945e+2	1.33219e+15	5.45835e+2	6.81071e+14	9.09725e+2	4.21403e+14	1.27361e+3	2.73919e+14
1.81827e+2	1.33236e+15	5.45480e+2	6.81382e+14	9.09133e+2	4.21751e+14	1.27279e+3	2.74250e+14
1.81708e+2	1.33252e+15	5.45125e+2	6.81693e+14	9.08541e+2	4.22099e+14	1.27196e+3	2.74581e+14
1.81590e+2	1.33268e+15	5.44770e+2	6.82004e+14	9.07950e+2	4.22447e+14	1.27113e+3	2.74912e+14
1.81472e+2	1.33285e+15	5.44416e+2	6.82314e+14	9.07359e+2	4.22794e+14	1.27030e+3	2.75243e+14
1.81354e+2	1.33301e+15	5.44062e+2	6.82624e+14	9.06769e+2	4.23141e+14	1.26948e+3	2.75574e+14
1.81236e+2	1.33318e+15	5.43708e+2	6.82934e+14	9.06180e+2	4.23488e+14	1.26865e+3	2.75905e+14
1.81118e+2	1.33334e+15	5.43354e+2	6.83243e+14	9.05591e+2	4.23835e+14	1.26783e+3	2.76236e+14
1.81000e+2	1.33350e+15	5.43001e+2	6.83552e+14	9.05002e+2	4.24181e+14	1.26700e+3	2.76566e+14
1.80883e+2	1.33366e+15	5.42648e+2	6.83861e+14	9.04414e+2	4.24527e+14	1.26618e+3	2.76897e+14
1.80765e+2	1.33322e+15	5.42296e+2	6.84169e+14	9.03826e+2	4.24873e+14	1.26536e+3	2.77227e+14
1.80648e+2	1.33338e+15	5.41943e+2	6.84477e+14	9.03239e+2	4.25218e+14	1.26453e+3	2.77557e+14
1.80530e+2	1.33354e+15	5.41591e+2	6.84784e+14	9.02652e+2	4.25564e+14	1.26371e+3	2.77887e+14
1.80413e+2	1.33371e+15	5.41240e+2	6.85092e+14	9.02066e+2	4.25909e+14	1.26289e+3	2.78217e+14
1.80296e+2	1.32499e+15	5.40888e+2	6.85398e+14	9.01480e+2	4.26253e+14	1.26207e+3	2.78547e+14
1.80179e+2	1.33403e+15	5.40537e+2	6.85705e+14	9.00895e+2	4.26598e+14	1.26125e+3	2.78877e+14
1.80062e+2	1.33419e+15	5.40186e+2	6.86011e+14	9.00311e+2	4.26942e+14	1.26043e+3	2.79207e+14
1.79945e+2	1.33435e+15	5.39836e+2	6.86317e+14	8.99726e+2	4.27286e+14	1.25962e+3	2.79536e+14
1.79829e+2	1.33451e+15	5.39486e+2	6.86622e+14	8.99143e+2	4.27630e+14	1.25880e+3	2.79866e+14
1.79712e+2	1.33528e+15	5.39136e+2	6.86927e+14	8.98559e+2	4.27973e+14	1.25798e+3	2.80195e+14
1.79595e+2	1.33544e+15	5.38786e+2	6.87232e+14	8.97977e+2	4.28317e+14	1.25717e+3	2.80524e+14
1.79479e+2	1.33560e+15	5.38437e+2	6.87536e+14	8.97394e+2	4.28660e+14	1.25635e+3	2.80854e+14
1.79363e+2	1.33576e+15	5.38088e+2	6.87840e+14	8.96813e+2	4.29002e+14	1.25554e+3	2.81183e+14
1.79246e+2	1.33592e+15	5.37739e+2	6.88144e+14	8.96231e+2	4.29345e+14	1.25472e+3	2.81511e+14
1.79130e+2	1.33608e+15	5.37390e+2	6.88448e+14	8.95650e+2	4.29687e+14	1.25391e+3	2.81840e+14
1.79014e+2	1.33623e+15	5.37042e+2	6.88751e+14	8.95070e+2	4.30029e+14	1.25310e+3	2.82169e+14
1.78898e+2	1.33639e+15	5.36694e+2	6.89053e+14	8.94490e+2	4.30371e+14	1.25229e+3	2.82497e+14
1.78782e+2	1.33655e+15	5.36346e+2	6.89326e+14	8.93911e+2	4.30712e+14	1.25148e+3	2.82826e+14
1.78666e+2	1.33671e+15	5.35999e+2	6.89628e+14	8.93332e+2	4.31054e+14	1.25066e+3	2.83154e+14
1.78551e+2	1.33687e+15	5.35652e+2	6.89959e+14	8.92754e+2	4.31395e+14	1.24985e+3	2.83482e+14
1.78435e+2	1.33703e+15	5.35305e+2	6.90261e+14	8.92176e+2	4.31735e+14	1.24905e+3	2.83810e+14
1.78320e+2	1.33718e+15	5.34959e+2	6.90561e+14	8.91598e+2	4.32076e+14	1.24824e+3	2.84138e+14
1.78204e+2	1.33672e+15	5.34613e+2	6.90862e+14	8.91021e+2	4.32416e+14	1.24743e+3	2.84466e+14
1.78089e+2	1.33688e+15	5.34267e+2	6.91162e+14	8.90445e+2	4.32756e+14	1.24662e+3	2.84794e+14
1.77974e+2	1.33703e+15	5.33921e+2	6.91462e+14	8.89869e+2	4.33096e+14	1.24582e+3	2.85122e+14
1.77859e+2	1.33719e+15	5.33576e+2	6.91762e+14	8.89293e+2	4.33435e+14	1.24501e+3	2.85449e+14
1.77744e+2	1.33735e+15	5.33231e+2	6.92044e+14	8.88718e+2	4.33774e+14	1.24421e+3	2.85777e+14
1.77629e+2	1.33750e+15	5.32886e+2	6.92346e+14	8.88144e+2	4.34113e+14	1.24340e+3	2.86104e+14
1.77514e+2	1.33766e+15	5.32542e+2	6.92648e+14	8.87569e+2	4.34452e+14	1.24260e+3	2.86431e+14
1.77399e+2	1.33781e+15	5.32198e+2	6.92949e+14	8.86996e+2	4.34790e+14	1.24179e+3	2.86758e+14
1.77285e+2	1.33797e+15	5.31854e+2	6.93250e+14	8.86423e+2	4.35128e+14	1.24099e+3	2.87085e+14
1.77170e+2	1.33812e+15	5.31510e+2	6.93552e+14	8.85850e+2	4.35466e+14	1.24019e+3	2.87412e+14
1.77056e+2	1.33890e+15	5.31167e+2	6.93849e+14	8.85278e+2	4.35804e+14	1.23939e+3	2.87738e+14
1.76941e+2	1.33905e+15	5.30824e+2	6.94145e+14	8.84706e+2	4.36141e+14	1.23859e+3	2.88065e+14
1.76827e+2	1.33920e+15	5.30481e+2	6.94442e+14	8.84135e+2	4.36478e+14	1.23779e+3	2.88391e+14
1.76713e+2	1.33936e+15	5.30139e+2	6.94738e+14	8.83564e+2	4.36815e+14	1.23699e+3	2.88717e+14
1.76599e+2	1.33951e+15	5.29796e+2	6.95035e+14	8.82994e+2	4.37152e+14	1.23619e+3	2.89044e+14
1.76485e+2	1.33967e+15	5.29454e+2	6.95330e+14	8.82424e+2	4.37488e+14	1.23539e+3	2.89370e+14
1.76371e+2	1.33982e+15	5.29113e+2	6.95625e+14	8.81855e+2	4.37824e+14	1.23460e+3	2.89696e+14
1.76257e+2	1.33998e+15	5.28772e+2	6.95920e+14	8.81286e+2	4.38160e+14	1.23380e+3	2.90021e+14
1.76144e+2	1.34013e+15	5.28431e+2	6.96215e+14	8.80718e+2	4.38496e+14	1.23300e+3	2.90347e+14
1.76030e+2	1.34028e+15	5.28090e+2	6.96518e+14	8.80150e+2	4.38831e+14	1.23221e+3	2.90673e+14
1.75916e+2	1.34043e+15	5.27749e+2	6.96812e+14	8.79582e+2	4.39166e+14	1.23142e+3	2.90998e+14
1.75803e+2	1.34058e+15	5.27409e+2	6.97104e+14	8.79015e+2	4.39501e+14	1.23062e+3	2.91323e+14
1.75690e+2	1.34073e+15	5.27069e+2	6.97389e+14	8.78449e+2	4.39836e+14	1.22983e+3	2.91648e+14
1.75577e+2	1.34088e+15	5.26730e+2	6.97681e+14	8.77883e+2	4.40170e+14	1.22904e+3	2.91973e+14
1.75463e+2	1.33984e+15	5.26390e+2	6.97973e+14	8.77317e+2	4.40504e+14	1.22824e+3	2.92298e+14
1.75350e+2	1.34056e+15	5.26051e+2	6.98266e+14	8.76752e+2	4.40838e+14	1.22745e+3	2.92623e+14
1.75237e+2	1.34071e+15	5.25712e+2	6.98558e+14	8.76187e+2	4.41171e+14	1.22666e+3	2.92948e+14
1.75125e+2	1.34086e+15	5.25374e+2	6.98849e+14	8.75623e+2	4.41505e+14	1.22587e+3	2.93272e+14
1.75012e+2	1.34101e+15	5.25036e+2	6.99141e+14	8.75060e+2	4.41838e+14	1.22508e+3	2.93597e+14
1.74899e+2	1.34116e+15	5.24698e+2	6.99432e+14	8.74496e+2	4.42170e+14	1.22430e+3	2.93921e+14
1.74787e+2	1.34131e+15	5.24360e+2	6.99722e+14	8.73934e+2	4.42503e+14	1.22351e+3	2.94245e+14
1.74674e+2	1.34146e+15	5.24023e+2	7.00012e+14	8.73371e+2	4.42835e+14	1.22272e+3	2.94569e+14
1.74562e+2	1.34161e+15	5.23686e+2	7.00302e+14	8.72810e+2	4.43167e+14	1.22193e+3	2.94893e+14
1.74450e+2	1.34239e+15	5.23349e+2	7.00591e+14	8.72248e+2	4.43499e+14	1.22115e+3	2.95217e+14
1.74338e+2	1.34254e+15	5.23013e+2	7.00881e+14	8.71688e+2	4.43830e+14	1.22036e+3	2.95540e+14
1.74225e+2	1.34269e+15	5.22676e+2	7.01169e+14	8.71127e+2	4.44162e+14	1.21958e+3	2.95864e+14
1.74113e+2	1.34283e+15	5.22340e+2	7.01458e+14	8.70567e+2	4.44492e+14	1.21879e+3	2.96187e+14
1.74002e+2	1.34298e+15	5.22005e+2	7.01746e+14	8.70008e+2	4.44823e+14	1.21801e+3	2.96510e+14
1.73890e+2	1.34313e+15	5.21669e+2	7.02034e+14	8.69449e+2	4.45154e+14	1.21723e+3	2.96833e+14
1.73778e+2	1.34328e+15	5.21334e+2	7.02321e+14	8.68890e+2	4.45484e+14	1.21645e+3	2.97156e+14
1.73666e+2	1.34343e+15	5.20999e+2	7.02608e+14	8.68332e+2	4.45814e+14	1.21566e+3	2.97479e+14
1.73555e+2	1.34357e+15	5.20665e+2	7.02895e+14	8.67775e+2	4.46143e+14	1.21488e+3	2.97802e+14
1.73443e+2	1.34372e+15	5.20330e+2	7.03181e+14	8.67217e+2	4.46473e+14	1.21410e+3	2.98124e+14
1.73332e+2	1.34387e+15	5.19996e+2	7.03467e+14	8.66661e+2	4.46802e+14	1.21332e+3	2.98447e+14
1.73221e+2	1.34401e+15	5.19663e+2	7.03753e+14	8.66104e+2	4.47131e+14	1.21255e+3	2.98769e+14
1.73110e+2	1.34416e+15	5.19329e+2	7.04039e+14	8.65549e+2	4.47459e+14	1.21177e+3	2.99091e+14
1.72999e+2	1.34431e+15	5.18996e+2	7.04324e+14	8.64993e+2	4.47788e+14	1.21099e+3	2.99413e+14
1.72888e+2	1.34445e+15	5.18663e+2	7.04609e+14	8.64439e+2	4.48116e+14	1.21021e+3	2.99735e+14
1.72777e+2	1.34396e+15	5.18331e+2	7.04893e+14	8.63884e+2	4.48444e+14	1.20944e+3	3.00057e+14
1.72666e+2	1.34410e+15	5.17998e+2	7.05177e+14	8.63330e+2	4.48771e+14	1.20866e+3	3.00379e+14
1.72555e+2	1.34425e+15	5.17666e+2	7.05461e+14	8.62777e+2	4.49099e+14	1.20789e+3	3.00700e+14
1.72445e+2	1.34439e+15	5.17334e+2	7.05744e+14	8.62224e+2	4.49426e+14	1.20711e+3	3.01021e+14
1.72334e+2	1.34454e+15	5.17003e+2	7.06028e+14	8.61671e+2	4.49752e+14	1.20634e+3	3.01342e+14
1.72224e+2	1.34468e+15	5.16672e+2	7.06310e+14	8.61119e+2	4.50079e+14	1.20557e+3	3.01664e+14
1.72114e+2	1.34483e+15	5.16341e+2	7.06593e+14	8.60568e+2	4.50405e+14	1.20479e+3	3.01984e+14
1.72003e+2	1.34497e+15	5.16010e+2	7.06875e+14	8.60017e+2	4.50731e+14	1.20402e+3	3.02305e+14
1.71893e+2	1.34512e+15	5.15679e+2	7.07150e+14	8.59466e+2	4.51057e+14	1.20325e+3	3.02626e+14
1.71783e+2	1.34590e+15	5.15349e+2	7.07438e+14	8.58916e+2	4.51382e+14	1.20248e+3	3.02946e+14
1.71673e+2	1.34604e+15	5.15019e+2	7.07719e+14	8.58366e+2	4.51708e+14	1.20171e+3	3.03267e+14
