Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
2.03239e+2	1.30863e+15	6.09717e+2	6.37859e+14	1.01620e+3	3.74471e+14	1.42267e+3	2.30503e+14
2.03104e+2	1.30883e+15	6.09311e+2	6.38217e+14	1.01552e+3	3.74849e+14	1.42173e+3	2.30843e+14
2.02969e+2	1.30903e+15	6.08906e+2	6.38576e+14	1.01484e+3	3.75228e+14	1.42078e+3	2.31183e+14
2.02833e+2	1.30924e+15	6.08500e+2	6.38934e+14	1.01417e+3	3.75606e+14	1.41983e+3	2.31523e+14
2.02699e+2	1.30944e+15	6.08096e+2	6.39292e+14	1.01349e+3	3.75984e+14	1.41889e+3	2.31863e+14
2.02564e+2	1.30964e+15	6.07691e+2	6.39649e+14	1.01282e+3	3.76362e+14	1.41795e+3	2.32203e+14
2.02429e+2	1.30984e+15	6.07287e+2	6.40006e+14	1.01214e+3	3.76739e+14	1.41700e+3	2.32543e+14
2.02294e+2	1.31004e+15	6.06883e+2	6.40363e+14	1.01147e+3	3.77117e+14	1.41606e+3	2.32883e+14
2.02160e+2	1.31024e+15	6.06479e+2	6.40365e+14	1.01080e+3	3.77494e+14	1.41512e+3	2.33223e+14
2.02025e+2	1.30989e+15	6.06076e+2	6.40720e+14	1.01013e+3	3.77870e+14	1.41418e+3	2.33563e+14
2.01891e+2	1.31008e+15	6.05673e+2	6.41075e+14	1.00946e+3	3.78247e+14	1.41324e+3	2.33903e+14
2.01757e+2	1.31028e+15	6.05271e+2	6.41430e+14	1.00878e+3	3.78624e+14	1.41230e+3	2.34243e+14
2.01623e+2	1.31048e+15	6.04869e+2	6.41784e+14	1.00811e+3	3.79000e+14	1.41136e+3	2.34582e+14
2.01489e+2	1.31068e+15	6.04467e+2	6.42138e+14	1.00744e+3	3.79376e+14	1.41042e+3	2.34922e+14
2.01355e+2	1.31088e+15	6.04065e+2	6.42492e+14	1.00678e+3	3.79752e+14	1.40949e+3	2.35262e+14
2.01221e+2	1.31108e+15	6.03664e+2	6.42845e+14	1.00611e+3	3.80127e+14	1.40855e+3	2.35602e+14
2.01088e+2	1.31127e+15	6.03263e+2	6.43197e+14	1.00544e+3	3.80502e+14	1.40761e+3	2.35941e+14
2.00954e+2	1.31147e+15	6.02863e+2	6.43908e+14	1.00477e+3	3.80878e+14	1.40668e+3	2.36281e+14
2.00821e+2	1.31166e+15	6.02462e+2	6.44530e+14	1.00410e+3	3.81252e+14	1.40575e+3	2.36620e+14
2.00688e+2	1.31186e+15	6.02063e+2	6.44611e+14	1.00344e+3	3.81627e+14	1.40481e+3	2.36960e+14
2.00554e+2	1.31260e+15	6.01663e+2	6.44963e+14	1.00277e+3	3.82001e+14	1.40388e+3	2.37300e+14
2.00421e+2	1.31280e+15	6.01264e+2	6.45314e+14	1.00211e+3	3.82376e+14	1.40295e+3	2.37639e+14
2.00288e+2	1.31299e+15	6.00865e+2	6.45665e+14	1.00144e+3	3.82750e+14	1.40202e+3	2.37978e+14
2.00155e+2	1.31319e+15	6.00466e+2	6.46015e+14	1.00078e+3	3.83123e+14	1.40109e+3	2.38318e+14
2.00023e+2	1.31338e+15	6.00068e+2	6.46366e+14	1.00011e+3	3.83497e+14	1.40016e+3	2.38657e+14
1.99890e+2	1.31200e+15	5.99670e+2	6.46716e+14	9.99451e+2	3.83870e+14	1.39923e+3	2.38996e+14
1.99758e+2	1.31220e+15	5.99273e+2	6.47065e+14	9.98788e+2	3.84243e+14	1.39830e+3	2.39336e+14
1.99625e+2	1.31396e+15	5.98876e+2	6.47414e+14	9.98126e+2	3.84616e+14	1.39738e+3	2.39675e+14
1.99493e+2	1.31416e+15	5.98479e+2	6.47763e+14	9.97465e+2	3.84989e+14	1.39645e+3	2.40014e+14
1.99361e+2	1.31435e+15	5.98082e+2	6.47748e+14	9.96804e+2	3.85361e+14	1.39553e+3	2.40353e+14
1.99229e+2	1.31398e+15	5.97686e+2	6.48096e+14	9.96144e+2	3.85733e+14	1.39460e+3	2.40692e+14
1.99097e+2	1.31418e+15	5.97290e+2	6.48443e+14	9.95484e+2	3.86105e+14	1.39368e+3	2.41031e+14
1.98965e+2	1.31437e+15	5.96895e+2	6.48790e+14	9.94824e+2	3.86477e+14	1.39275e+3	2.41370e+14
1.98833e+2	1.31456e+15	5.96499e+2	6.49136e+14	9.94166e+2	3.86848e+14	1.39183e+3	2.41709e+14
1.98702e+2	1.31475e+15	5.96105e+2	6.49847e+14	9.93508e+2	3.87220e+14	1.39091e+3	2.42048e+14
1.98570e+2	1.31494e+15	5.95710e+2	6.50193e+14	9.92850e+2	3.87591e+14	1.38999e+3	2.42386e+14
1.98439e+2	1.31513e+15	5.95316e+2	6.50538e+14	9.92193e+2	3.87961e+14	1.38907e+3	2.42725e+14
1.98307e+2	1.31532e+15	5.94922e+2	6.50884e+14	9.91537e+2	3.88332e+14	1.38815e+3	2.43064e+14
1.98176e+2	1.31551e+15	5.94528e+2	6.51228e+14	9.90881e+2	3.88702e+14	1.38723e+3	2.43402e+14
1.98045e+2	1.31570e+15	5.94135e+2	6.51573e+14	9.90225e+2	3.89072e+14	1.38632e+3	2.43741e+14
1.97914e+2	1.31645e+15	5.93742e+2	6.51917e+14	9.89570e+2	3.89442e+14	1.38540e+3	2.44079e+14
1.97783e+2	1.31664e+15	5.93350e+2	6.52261e+14	9.88916e+2	3.89812e+14	1.38448e+3	2.44418e+14
1.97652e+2	1.31683e+15	5.92957e+2	6.52604e+14	9.88262e+2	3.90181e+14	1.38357e+3	2.44756e+14
1.97522e+2	1.31702e+15	5.92565e+2	6.52947e+14	9.87609e+2	3.90551e+14	1.38265e+3	2.45095e+14
1.97391e+2	1.31721e+15	5.92174e+2	6.53290e+14	9.86956e+2	3.90920e+14	1.38174e+3	2.45433e+14
1.97261e+2	1.31739e+15	5.91783e+2	6.53632e+14	9.86304e+2	3.91288e+14	1.38083e+3	2.45771e+14
1.97131e+2	1.31758e+15	5.91392e+2	6.53974e+14	9.85653e+2	3.91657e+14	1.37991e+3	2.46109e+14
1.97000e+2	1.31777e+15	5.91001e+2	6.54315e+14	9.85002e+2	3.92025e+14	1.37900e+3	2.46448e+14
1.96870e+2	1.31796e+15	5.90611e+2	6.54656e+14	9.84351e+2	3.92393e+14	1.37809e+3	2.46786e+14
1.96740e+2	1.31814e+15	5.90221e+2	6.54978e+14	9.83701e+2	3.92761e+14	1.37718e+3	2.47124e+14
1.96610e+2	1.31833e+15	5.89831e+2	6.55316e+14	9.83052e+2	3.93128e+14	1.37627e+3	2.47462e+14
1.96481e+2	1.31795e+15	5.89442e+2	6.55677e+14	9.82403e+2	3.93496e+14	1.37536e+3	2.47799e+14
1.96351e+2	1.31813e+15	5.89053e+2	6.56017e+14	9.81755e+2	3.93863e+14	1.37446e+3	2.48137e+14
1.96221e+2	1.31832e+15	5.88664e+2	6.56356e+14	9.81107e+2	3.94229e+14	1.37355e+3	2.48475e+14
1.96092e+2	1.31851e+15	5.88276e+2	6.56695e+14	9.80459e+2	3.94596e+14	1.37264e+3	2.48813e+14
1.95963e+2	1.31869e+15	5.87888e+2	6.57034e+14	9.79813e+2	3.94962e+14	1.37174e+3	2.49150e+14
1.95833e+2	1.31888e+15	5.87500e+2	6.57372e+14	9.79167e+2	3.95329e+14	1.37083e+3	2.49488e+14
1.95704e+2	1.31906e+15	5.87113e+2	6.57710e+14	9.78521e+2	3.95694e+14	1.36993e+3	2.49825e+14
1.95575e+2	1.31820e+15	5.86726e+2	6.58047e+14	9.77876e+2	3.96060e+14	1.36903e+3	2.50163e+14
1.95446e+2	1.31943e+15	5.86339e+2	6.58384e+14	9.77231e+2	3.96426e+14	1.36812e+3	2.50500e+14
1.95317e+2	1.31961e+15	5.85952e+2	6.58721e+14	9.76587e+2	3.96791e+14	1.36722e+3	2.50837e+14
1.95189e+2	1.32036e+15	5.85566e+2	6.59057e+14	9.75944e+2	3.97156e+14	1.36632e+3	2.51175e+14
1.95060e+2	1.32055e+15	5.85181e+2	6.59393e+14	9.75301e+2	3.97520e+14	1.36542e+3	2.51512e+14
1.94932e+2	1.32073e+15	5.84795e+2	6.59729e+14	9.74658e+2	3.97885e+14	1.36452e+3	2.51849e+14
1.94803e+2	1.32091e+15	5.84410e+2	6.60065e+14	9.74017e+2	3.98249e+14	1.36362e+3	2.52186e+14
1.94675e+2	1.32109e+15	5.84025e+2	6.60399e+14	9.73375e+2	3.98613e+14	1.36273e+3	2.52523e+14
1.94547e+2	1.32128e+15	5.83641e+2	6.60733e+14	9.72734e+2	3.98977e+14	1.36183e+3	2.52860e+14
1.94419e+2	1.32146e+15	5.83256e+2	6.61067e+14	9.72094e+2	3.99340e+14	1.36093e+3	2.53197e+14
1.94291e+2	1.32164e+15	5.82873e+2	6.61401e+14	9.71454e+2	3.99704e+14	1.36004e+3	2.53533e+14
1.94163e+2	1.32182e+15	5.82489e+2	6.61734e+14	9.70815e+2	4.00067e+14	1.35914e+3	2.53870e+14
1.94035e+2	1.32200e+15	5.82106e+2	6.62067e+14	9.70177e+2	4.00429e+14	1.35825e+3	2.54207e+14
1.93908e+2	1.32218e+15	5.81723e+2	6.62400e+14	9.69538e+2	4.00792e+14	1.35735e+3	2.54543e+14
1.93780e+2	1.32179e+15	5.81340e+2	6.62732e+14	9.68901e+2	4.01154e+14	1.35646e+3	2.54880e+14
1.93653e+2	1.32197e+15	5.80958e+2	6.63064e+14	9.68264e+2	4.01516e+14	1.35557e+3	2.55216e+14
1.93525e+2	1.32215e+15	5.80576e+2	6.63395e+14	9.67627e+2	4.01878e+14	1.35468e+3	2.55552e+14
1.93398e+2	1.32232e+15	5.80195e+2	6.63726e+14	9.66991e+2	4.02240e+14	1.35379e+3	2.55889e+14
1.93271e+2	1.32250e+15	5.79813e+2	6.64057e+14	9.66356e+2	4.02601e+14	1.35290e+3	2.56225e+14
1.93144e+2	1.32268e+15	5.79432e+2	6.64388e+14	9.65721e+2	4.02962e+14	1.35201e+3	2.56561e+14
1.93017e+2	1.32286e+15	5.79052e+2	6.64718e+14	9.65086e+2	4.03323e+14	1.35112e+3	2.56897e+14
1.92890e+2	1.32304e+15	5.78671e+2	6.65047e+14	9.64452e+2	4.03684e+14	1.35023e+3	2.57233e+14
1.92764e+2	1.32322e+15	5.78291e+2	6.65377e+14	9.63819e+2	4.04044e+14	1.34935e+3	2.57569e+14
1.92637e+2	1.32340e+15	5.77912e+2	6.65706e+14	9.63186e+2	4.04404e+14	1.34846e+3	2.57904e+14
1.92511e+2	1.32415e+15	5.77532e+2	6.66034e+14	9.62554e+2	4.04764e+14	1.34758e+3	2.58240e+14
1.92384e+2	1.32433e+15	5.77153e+2	6.66362e+14	9.61922e+2	4.05124e+14	1.34669e+3	2.58576e+14
1.92258e+2	1.32451e+15	5.76775e+2	6.66690e+14	9.61291e+2	4.05483e+14	1.34581e+3	2.58911e+14
1.92132e+2	1.32468e+15	5.76396e+2	6.67018e+14	9.60660e+2	4.05843e+14	1.34492e+3	2.59247e+14
1.92006e+2	1.32486e+15	5.76018e+2	6.67345e+14	9.60030e+2	4.06202e+14	1.34404e+3	2.59582e+14
1.91880e+2	1.32503e+15	5.75640e+2	6.67672e+14	9.59400e+2	4.06560e+14	1.34316e+3	2.59917e+14
1.91754e+2	1.32521e+15	5.75263e+2	6.67998e+14	9.58771e+2	4.06919e+14	1.34228e+3	2.60253e+14
1.91629e+2	1.32539e+15	5.74886e+2	6.68324e+14	9.58143e+2	4.07277e+14	1.34140e+3	2.60588e+14
1.91503e+2	1.32556e+15	5.74509e+2	6.68650e+14	9.57514e+2	4.07635e+14	1.34052e+3	2.60923e+14
1.91377e+2	1.32574e+15	5.74132e+2	6.68975e+14	9.56887e+2	4.07993e+14	1.33964e+3	2.61258e+14
1.91252e+2	1.32591e+15	5.73756e+2	6.69300e+14	9.56260e+2	4.08350e+14	1.33876e+3	2.61593e+14
1.91127e+2	1.32608e+15	5.73380e+2	6.69625e+14	9.55633e+2	4.08707e+14	1.33789e+3	2.61927e+14
1.91001e+2	1.32567e+15	5.73004e+2	6.69949e+14	9.55007e+2	4.09064e+14	1.33701e+3	2.62262e+14
1.90876e+2	1.32585e+15	5.72629e+2	6.70273e+14	9.54382e+2	4.09420e+14	1.33613e+3	2.62597e+14
1.90751e+2	1.32602e+15	5.72254e+2	6.70596e+14	9.53757e+2	4.09777e+14	1.33526e+3	2.62931e+14
1.90626e+2	1.32619e+15	5.71879e+2	6.70919e+14	9.53132e+2	4.10133e+14	1.33439e+3	2.63266e+14
1.90502e+2	1.32637e+15	5.71505e+2	6.71242e+14	9.52508e+2	4.10489e+14	1.33351e+3	2.63600e+14
1.90377e+2	1.32654e+15	5.71131e+2	6.71566e+14	9.51885e+2	4.10845e+14	1.33264e+3	2.63934e+14
1.90252e+2	1.32671e+15	5.70757e+2	6.71888e+14	9.51262e+2	4.11200e+14	1.33177e+3	2.64268e+14
1.90128e+2	1.32689e+15	5.70384e+2	6.72210e+14	9.50640e+2	4.11555e+14	1.33090e+3	2.64603e+14
1.90004e+2	1.32706e+15	5.70011e+2	6.72531e+14	9.50018e+2	4.11910e+14	1.33003e+3	2.64937e+14
1.89879e+2	1.32723e+15	5.69638e+2	6.72852e+14	9.49397e+2	4.12265e+14	1.32916e+3	2.65270e+14
1.89755e+2	1.32799e+15	5.69266e+2	6.73173e+14	9.48776e+2	4.12620e+14	1.32829e+3	2.65604e+14
1.89631e+2	1.32816e+15	5.68893e+2	6.73493e+14	9.48156e+2	4.12974e+14	1.32742e+3	2.65938e+14
1.89507e+2	1.32833e+15	5.68521e+2	6.73813e+14	9.47536e+2	4.13328e+14	1.32655e+3	2.66272e+14
1.89383e+2	1.32850e+15	5.68150e+2	6.74132e+14	9.46917e+2	4.13682e+14	1.32568e+3	2.66605e+14
1.89260e+2	1.32867e+15	5.67779e+2	6.74451e+14	9.46298e+2	4.14036e+14	1.32482e+3	2.66939e+14
1.89136e+2	1.32884e+15	5.67408e+2	6.74770e+14	9.45680e+2	4.14389e+14	1.32395e+3	2.67272e+14
1.89012e+2	1.32901e+15	5.67037e+2	6.75089e+14	9.45062e+2	4.14743e+14	1.32309e+3	2.67605e+14
1.88889e+2	1.32918e+15	5.66667e+2	6.75407e+14	9.44445e+2	4.15096e+14	1.32222e+3	2.67938e+14
1.88766e+2	1.32935e+15	5.66297e+2	6.75725e+14	9.43828e+2	4.15448e+14	1.32136e+3	2.68272e+14
1.88642e+2	1.32952e+15	5.65927e+2	6.76042e+14	9.43212e+2	4.15800e+14	1.32050e+3	2.68605e+14
1.88519e+2	1.32969e+15	5.65558e+2	6.76359e+14	9.42596e+2	4.16152e+14	1.31963e+3	2.68937e+14
1.88396e+2	1.32986e+15	5.65189e+2	6.76674e+14	9.41981e+2	4.16504e+14	1.31877e+3	2.69270e+14
1.88273e+2	1.32943e+15	5.64820e+2	6.76991e+14	9.41366e+2	4.16856e+14	1.31791e+3	2.69603e+14
1.88150e+2	1.32960e+15	5.64451e+2	6.77307e+14	9.40752e+2	4.17207e+14	1.31705e+3	2.69936e+14
1.88028e+2	1.32976e+15	5.64083e+2	6.77622e+14	9.40139e+2	4.17558e+14	1.31619e+3	2.70268e+14
1.87905e+2	1.32993e+15	5.63715e+2	6.77938e+14	9.39526e+2	4.17909e+14	1.31534e+3	2.70600e+14
1.87783e+2	1.33010e+15	5.63348e+2	6.78253e+14	9.38913e+2	4.18260e+14	1.31448e+3	2.70933e+14
1.87660e+2	1.33027e+15	5.62981e+2	6.78567e+14	9.38301e+2	4.18610e+14	1.31362e+3	2.71265e+14
1.87538e+2	1.33043e+15	5.62614e+2	6.78881e+14	9.37689e+2	4.18960e+14	1.31277e+3	2.71597e+14
1.87416e+2	1.33060e+15	5.62247e+2	6.79195e+14	9.37078e+2	4.19310e+14	1.31191e+3	2.71929e+14
1.87294e+2	1.33077e+15	5.61881e+2	6.79509e+14	9.36468e+2	4.19659e+14	1.31106e+3	2.72261e+14
1.87172e+2	1.33093e+15	5.61515e+2	6.79822e+14	9.35858e+2	4.20009e+14	1.31020e+3	2.72593e+14
1.87050e+2	1.33170e+15	5.61149e+2	6.80135e+14	9.35248e+2	4.20358e+14	1.30935e+3	2.72924e+14
1.86928e+2	1.33186e+15	5.60784e+2	6.80447e+14	9.34639e+2	4.20707e+14	1.30850e+3	2.73256e+14
1.86806e+2	1.33203e+15	5.60418e+2	6.80759e+14	9.34031e+2	4.21055e+14	1.30764e+3	2.73588e+14
1.86685e+2	1.33219e+15	5.60054e+2	6.81071e+14	9.33423e+2	4.21403e+14	1.30679e+3	2.73919e+14
1.86563e+2	1.33236e+15	5.59689e+2	6.81382e+14	9.32815e+2	4.21751e+14	1.30594e+3	2.74250e+14
1.86442e+2	1.33252e+15	5.59325e+2	6.81693e+14	9.32208e+2	4.22099e+14	1.30509e+3	2.74581e+14
1.86320e+2	1.33268e+15	5.58961e+2	6.82004e+14	9.31602e+2	4.22447e+14	1.30424e+3	2.74912e+14
1.86199e+2	1.33285e+15	5.58598e+2	6.82314e+14	9.30996e+2	4.22794e+14	1.30339e+3	2.75243e+14
1.86078e+2	1.33301e+15	5.58234e+2	6.82624e+14	9.30390e+2	4.23141e+14	1.30255e+3	2.75574e+14
1.85957e+2	1.33318e+15	5.57871e+2	6.82934e+14	9.29785e+2	4.23488e+14	1.30170e+3	2.75905e+14
1.85836e+2	1.33334e+15	5.57509e+2	6.83243e+14	9.29181e+2	4.23835e+14	1.30085e+3	2.76236e+14
1.85715e+2	1.33350e+15	5.57146e+2	6.83552e+14	9.28577e+2	4.24181e+14	1.30001e+3	2.76566e+14
1.85595e+2	1.33366e+15	5.56784e+2	6.83861e+14	9.27974e+2	4.24527e+14	1.29916e+3	2.76897e+14
1.85474e+2	1.33322e+15	5.56422e+2	6.84169e+14	9.27371e+2	4.24873e+14	1.29832e+3	2.77227e+14
1.85354e+2	1.33338e+15	5.56061e+2	6.84477e+14	9.26768e+2	4.25218e+14	1.29748e+3	2.77557e+14
1.85233e+2	1.33354e+15	5.55700e+2	6.84784e+14	9.26166e+2	4.25564e+14	1.29663e+3	2.77887e+14
1.85113e+2	1.33371e+15	5.55339e+2	6.85092e+14	9.25565e+2	4.25909e+14	1.29579e+3	2.78217e+14
1.84993e+2	1.32499e+15	5.54978e+2	6.85398e+14	9.24964e+2	4.26253e+14	1.29495e+3	2.78547e+14
1.84873e+2	1.33403e+15	5.54618e+2	6.85705e+14	9.24363e+2	4.26598e+14	1.29411e+3	2.78877e+14
1.84753e+2	1.33419e+15	5.54258e+2	6.86011e+14	9.23763e+2	4.26942e+14	1.29327e+3	2.79207e+14
1.84633e+2	1.33435e+15	5.53898e+2	6.86317e+14	9.23164e+2	4.27286e+14	1.29243e+3	2.79536e+14
1.84513e+2	1.33451e+15	5.53539e+2	6.86622e+14	9.22565e+2	4.27630e+14	1.29159e+3	2.79866e+14
1.84393e+2	1.33528e+15	5.53180e+2	6.86927e+14	9.21967e+2	4.27973e+14	1.29075e+3	2.80195e+14
1.84274e+2	1.33544e+15	5.52821e+2	6.87232e+14	9.21369e+2	4.28317e+14	1.28992e+3	2.80524e+14
1.84154e+2	1.33560e+15	5.52463e+2	6.87536e+14	9.20771e+2	4.28660e+14	1.28908e+3	2.80854e+14
1.84035e+2	1.33576e+15	5.52105e+2	6.87840e+14	9.20174e+2	4.29002e+14	1.28824e+3	2.81183e+14
1.83916e+2	1.33592e+15	5.51747e+2	6.88144e+14	9.19578e+2	4.29345e+14	1.28741e+3	2.81511e+14
1.83796e+2	1.33608e+15	5.51389e+2	6.88448e+14	9.18982e+2	4.29687e+14	1.28657e+3	2.81840e+14
1.83677e+2	1.33623e+15	5.51032e+2	6.88751e+14	9.18386e+2	4.30029e+14	1.28574e+3	2.82169e+14
1.83558e+2	1.33639e+15	5.50675e+2	6.89053e+14	9.17791e+2	4.30371e+14	1.28491e+3	2.82497e+14
1.83439e+2	1.33655e+15	5.50318e+2	6.89326e+14	9.17197e+2	4.30712e+14	1.28408e+3	2.82826e+14
1.83321e+2	1.33671e+15	5.49962e+2	6.89628e+14	9.16603e+2	4.31054e+14	1.28324e+3	2.83154e+14
1.83202e+2	1.33687e+15	5.49606e+2	6.89959e+14	9.16010e+2	4.31395e+14	1.28241e+3	2.83482e+14
1.83083e+2	1.33703e+15	5.49250e+2	6.90261e+14	9.15417e+2	4.31735e+14	1.28158e+3	2.83810e+14
1.82965e+2	1.33718e+15	5.48894e+2	6.90561e+14	9.14824e+2	4.32076e+14	1.28075e+3	2.84138e+14
1.82846e+2	1.33672e+15	5.48539e+2	6.90862e+14	9.14232e+2	4.32416e+14	1.27992e+3	2.84466e+14
1.82728e+2	1.33688e+15	5.48184e+2	6.91162e+14	9.13641e+2	4.32756e+14	1.27910e+3	2.84794e+14
1.82610e+2	1.33703e+15	5.47830e+2	6.91462e+14	9.13050e+2	4.33096e+14	1.27827e+3	2.85122e+14
1.82492e+2	1.33719e+15	5.47475e+2	6.91762e+14	9.12459e+2	4.33435e+14	1.27744e+3	2.85449e+14
1.82374e+2	1.33735e+15	5.47121e+2	6.92044e+14	9.11869e+2	4.33774e+14	1.27662e+3	2.85777e+14
1.82256e+2	1.33750e+15	5.46768e+2	6.92346e+14	9.11280e+2	4.34113e+14	1.27579e+3	2.86104e+14
1.82138e+2	1.33766e+15	5.46414e+2	6.92648e+14	9.10690e+2	4.34452e+14	1.27497e+3	2.86431e+14
1.82020e+2	1.33781e+15	5.46061e+2	6.92949e+14	9.10102e+2	4.34790e+14	1.27414e+3	2.86758e+14
1.81903e+2	1.33797e+15	5.45708e+2	6.93250e+14	9.09514e+2	4.35128e+14	1.27332e+3	2.87085e+14
1.81785e+2	1.33812e+15	5.45356e+2	6.93552e+14	9.08926e+2	4.35466e+14	1.27250e+3	2.87412e+14
1.81668e+2	1.33890e+15	5.45004e+2	6.93849e+14	9.08339e+2	4.35804e+14	1.27167e+3	2.87738e+14
1.81551e+2	1.33905e+15	5.44652e+2	6.94145e+14	9.07753e+2	4.36141e+14	1.27085e+3	2.88065e+14
1.81433e+2	1.33920e+15	5.44300e+2	6.94442e+14	9.07167e+2	4.36478e+14	1.27003e+3	2.88391e+14
1.81316e+2	1.33936e+15	5.43949e+2	6.94738e+14	9.06581e+2	4.36815e+14	1.26921e+3	2.88717e+14
1.81199e+2	1.33951e+15	5.43597e+2	6.95035e+14	9.05996e+2	4.37152e+14	1.26839e+3	2.89044e+14
1.81082e+2	1.33967e+15	5.43247e+2	6.95330e+14	9.05411e+2	4.37488e+14	1.26758e+3	2.89370e+14
1.80965e+2	1.33982e+15	5.42896e+2	6.95625e+14	9.04827e+2	4.37824e+14	1.26676e+3	2.89696e+14
1.80849e+2	1.33998e+15	5.42546e+2	6.95920e+14	9.04243e+2	4.38160e+14	1.26594e+3	2.90021e+14
1.80732e+2	1.34013e+15	5.42196e+2	6.96215e+14	9.03660e+2	4.38496e+14	1.26512e+3	2.90347e+14
1.80615e+2	1.34028e+15	5.41846e+2	6.96518e+14	9.03077e+2	4.38831e+14	1.26431e+3	2.90673e+14
1.80499e+2	1.34043e+15	5.41497e+2	6.96812e+14	9.02495e+2	4.39166e+14	1.26349e+3	2.90998e+14
1.80383e+2	1.34058e+15	5.41148e+2	6.97104e+14	9.01913e+2	4.39501e+14	1.26268e+3	2.91323e+14
1.80266e+2	1.34073e+15	5.40799e+2	6.97389e+14	9.01332e+2	4.39836e+14	1.26187e+3	2.91648e+14
1.80150e+2	1.34088e+15	5.40451e+2	6.97681e+14	9.00751e+2	4.40170e+14	1.26105e+3	2.91973e+14
1.80034e+2	1.33984e+15	5.40103e+2	6.97973e+14	9.00171e+2	4.40504e+14	1.26024e+3	2.92298e+14
1.79918e+2	1.34056e+15	5.39755e+2	6.98266e+14	8.99591e+2	4.40838e+14	1.25943e+3	2.92623e+14
1.79802e+2	1.34071e+15	5.39407e+2	6.98558e+14	8.99012e+2	4.41171e+14	1.25862e+3	2.92948e+14
1.79687e+2	1.34086e+15	5.39060e+2	6.98849e+14	8.98433e+2	4.41505e+14	1.25781e+3	2.93272e+14
1.79571e+2	1.34101e+15	5.38713e+2	6.99141e+14	8.97855e+2	4.41838e+14	1.25700e+3	2.93597e+14
1.79455e+2	1.34116e+15	5.38366e+2	6.99432e+14	8.97277e+2	4.42170e+14	1.25619e+3	2.93921e+14
1.79340e+2	1.34131e+15	5.38020e+2	6.99722e+14	8.96700e+2	4.42503e+14	1.25538e+3	2.94245e+14
1.79225e+2	1.34146e+15	5.37674e+2	7.00012e+14	8.96123e+2	4.42835e+14	1.25457e+3	2.94569e+14
1.79109e+2	1.34161e+15	5.37328e+2	7.00302e+14	8.95546e+2	4.43167e+14	1.25376e+3	2.94893e+14
1.78994e+2	1.34239e+15	5.36982e+2	7.00591e+14	8.94970e+2	4.43499e+14	1.25296e+3	2.95217e+14
1.78879e+2	1.34254e+15	5.36637e+2	7.00881e+14	8.94395e+2	4.43830e+14	1.25215e+3	2.95540e+14
1.78764e+2	1.34269e+15	5.36292e+2	7.01169e+14	8.93820e+2	4.44162e+14	1.25135e+3	2.95864e+14
1.78649e+2	1.34283e+15	5.35947e+2	7.01458e+14	8.93245e+2	4.44492e+14	1.25054e+3	2.96187e+14
1.78534e+2	1.34298e+15	5.35603e+2	7.01746e+14	8.92671e+2	4.44823e+14	1.24974e+3	2.96510e+14
1.78420e+2	1.34313e+15	5.35259e+2	7.02034e+14	8.92098e+2	4.45154e+14	1.24894e+3	2.96833e+14
1.78305e+2	1.34328e+15	5.34915e+2	7.02321e+14	8.91525e+2	4.45484e+14	1.24813e+3	2.97156e+14
1.78190e+2	1.34343e+15	5.34571e+2	7.02608e+14	8.90952e+2	4.45814e+14	1.24733e+3	2.97479e+14
1.78076e+2	1.34357e+15	5.34228e+2	7.02895e+14	8.90380e+2	4.46143e+14	1.24653e+3	2.97802e+14
1.77962e+2	1.34372e+15	5.33885e+2	7.03181e+14	8.89808e+2	4.46473e+14	1.24573e+3	2.98124e+14
1.77847e+2	1.34387e+15	5.33542e+2	7.03467e+14	8.89237e+2	4.46802e+14	1.24493e+3	2.98447e+14
1.77733e+2	1.34401e+15	5.33200e+2	7.03753e+14	8.88666e+2	4.47131e+14	1.24413e+3	2.98769e+14
1.77619e+2	1.34416e+15	5.32858e+2	7.04039e+14	8.88096e+2	4.47459e+14	1.24333e+3	2.99091e+14
1.77505e+2	1.34431e+15	5.32516e+2	7.04324e+14	8.87526e+2	4.47788e+14	1.24254e+3	2.99413e+14
1.77391e+2	1.34445e+15	5.32174e+2	7.04609e+14	8.86957e+2	4.48116e+14	1.24174e+3	2.99735e+14
1.77278e+2	1.34396e+15	5.31833e+2	7.04893e+14	8.86388e+2	4.48444e+14	1.24094e+3	3.00057e+14
1.77164e+2	1.34410e+15	5.31492e+2	7.05177e+14	8.85820e+2	4.48771e+14	1.24015e+3	3.00379e+14
1.77050e+2	1.34425e+15	5.31151e+2	7.05461e+14	8.85252e+2	4.49099e+14	1.23935e+3	3.00700e+14
1.76937e+2	1.34439e+15	5.30811e+2	7.05744e+14	8.84685e+2	4.49426e+14	1.23856e+3	3.01021e+14
1.76824e+2	1.34454e+15	5.30471e+2	7.06028e+14	8.84118e+2	4.49752e+14	1.23776e+3	3.01342e+14
1.76710e+2	1.34468e+15	5.30131e+2	7.06310e+14	8.83551e+2	4.50079e+14	1.23697e+3	3.01664e+14
1.76597e+2	1.34483e+15	5.29791e+2	7.06593e+14	8.82985e+2	4.50405e+14	1.23618e+3	3.01984e+14
1.76484e+2	1.34497e+15	5.29452e+2	7.06875e+14	8.82420e+2	4.50731e+14	1.23539e+3	3.02305e+14
